1;16.25974300642484
2;15.472079207920792
3;15.084313725490196
4;15.35009900990099
5;15.311287128712872
6;15.21581560283688
7;15.253400673400673
8;15.218823529411765
9;15.540000000000003
10;15.338611111111113
11;15.447128712871287
12;15.307128712871286
13;15.406511627906978
14;NaN
15;NaN
16;NaN
17;NaN
Consommation totale;NaN
